session_date,split,expected_session,expected_open_utc,expected_close_utc,expected_open_et,expected_close_et,is_early_close,calendar_override,calendar_note,expected_minutes,expected_rth_minutes,observed_rows,observed_unique_minutes,missing_minutes,missing_rth_minutes,unexpected_minutes,invalid_rows,exact_duplicate_rows_removed,conflicting_duplicate_keys,symbol_count,symbols,contract_transitions,first_missing_utc,last_missing_utc,largest_missing_run_minutes,quality_status,session_usable,severity,exclusion_reasons
2021-12-17,development,True,2021-12-16T23:00:00+00:00,2021-12-17T22:00:00+00:00,2021-12-16T18:00:00-05:00,2021-12-17T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-20,development,True,2021-12-19T23:00:00+00:00,2021-12-20T22:00:00+00:00,2021-12-19T18:00:00-05:00,2021-12-20T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-21,development,True,2021-12-20T23:00:00+00:00,2021-12-21T22:00:00+00:00,2021-12-20T18:00:00-05:00,2021-12-21T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-22,development,True,2021-12-21T23:00:00+00:00,2021-12-22T22:00:00+00:00,2021-12-21T18:00:00-05:00,2021-12-22T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-23,development,True,2021-12-22T23:00:00+00:00,2021-12-23T22:00:00+00:00,2021-12-22T18:00:00-05:00,2021-12-23T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-27,development,True,2021-12-26T23:00:00+00:00,2021-12-27T22:00:00+00:00,2021-12-26T18:00:00-05:00,2021-12-27T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-28,development,True,2021-12-27T23:00:00+00:00,2021-12-28T22:00:00+00:00,2021-12-27T18:00:00-05:00,2021-12-28T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-29,development,True,2021-12-28T23:00:00+00:00,2021-12-29T22:00:00+00:00,2021-12-28T18:00:00-05:00,2021-12-29T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-30,development,True,2021-12-29T23:00:00+00:00,2021-12-30T22:00:00+00:00,2021-12-29T18:00:00-05:00,2021-12-30T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2021-12-31,development,True,2021-12-30T23:00:00+00:00,2021-12-31T22:00:00+00:00,2021-12-30T18:00:00-05:00,2021-12-31T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-03,development,True,2022-01-02T23:00:00+00:00,2022-01-03T22:00:00+00:00,2022-01-02T18:00:00-05:00,2022-01-03T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-04,development,True,2022-01-03T23:00:00+00:00,2022-01-04T22:00:00+00:00,2022-01-03T18:00:00-05:00,2022-01-04T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-05,development,True,2022-01-04T23:00:00+00:00,2022-01-05T22:00:00+00:00,2022-01-04T18:00:00-05:00,2022-01-05T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-06,development,True,2022-01-05T23:00:00+00:00,2022-01-06T22:00:00+00:00,2022-01-05T18:00:00-05:00,2022-01-06T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-07,development,True,2022-01-06T23:00:00+00:00,2022-01-07T22:00:00+00:00,2022-01-06T18:00:00-05:00,2022-01-07T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-10,development,True,2022-01-09T23:00:00+00:00,2022-01-10T22:00:00+00:00,2022-01-09T18:00:00-05:00,2022-01-10T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-11,development,True,2022-01-10T23:00:00+00:00,2022-01-11T22:00:00+00:00,2022-01-10T18:00:00-05:00,2022-01-11T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-12,development,True,2022-01-11T23:00:00+00:00,2022-01-12T22:00:00+00:00,2022-01-11T18:00:00-05:00,2022-01-12T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-13,development,True,2022-01-12T23:00:00+00:00,2022-01-13T22:00:00+00:00,2022-01-12T18:00:00-05:00,2022-01-13T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-14,development,True,2022-01-13T23:00:00+00:00,2022-01-14T22:00:00+00:00,2022-01-13T18:00:00-05:00,2022-01-14T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-17,development,True,2022-01-16T23:00:00+00:00,2022-01-17T18:00:00+00:00,2022-01-16T18:00:00-05:00,2022-01-17T13:00:00-05:00,True,False,,1140,210,1141,1141,0,0,1,0,0,0,1,MNQH2,0,,,0,excluded,False,high,timestamps_outside_expected_session
2022-01-18,development,True,2022-01-17T23:00:00+00:00,2022-01-18T22:00:00+00:00,2022-01-17T18:00:00-05:00,2022-01-18T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-19,development,True,2022-01-18T23:00:00+00:00,2022-01-19T22:00:00+00:00,2022-01-18T18:00:00-05:00,2022-01-19T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-20,development,True,2022-01-19T23:00:00+00:00,2022-01-20T22:00:00+00:00,2022-01-19T18:00:00-05:00,2022-01-20T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-21,development,True,2022-01-20T23:00:00+00:00,2022-01-21T22:00:00+00:00,2022-01-20T18:00:00-05:00,2022-01-21T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-24,development,True,2022-01-23T23:00:00+00:00,2022-01-24T22:00:00+00:00,2022-01-23T18:00:00-05:00,2022-01-24T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-25,development,True,2022-01-24T23:00:00+00:00,2022-01-25T22:00:00+00:00,2022-01-24T18:00:00-05:00,2022-01-25T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-26,development,True,2022-01-25T23:00:00+00:00,2022-01-26T22:00:00+00:00,2022-01-25T18:00:00-05:00,2022-01-26T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-27,development,True,2022-01-26T23:00:00+00:00,2022-01-27T22:00:00+00:00,2022-01-26T18:00:00-05:00,2022-01-27T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-28,development,True,2022-01-27T23:00:00+00:00,2022-01-28T22:00:00+00:00,2022-01-27T18:00:00-05:00,2022-01-28T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-01-31,development,True,2022-01-30T23:00:00+00:00,2022-01-31T22:00:00+00:00,2022-01-30T18:00:00-05:00,2022-01-31T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-01,development,True,2022-01-31T23:00:00+00:00,2022-02-01T22:00:00+00:00,2022-01-31T18:00:00-05:00,2022-02-01T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-02,development,True,2022-02-01T23:00:00+00:00,2022-02-02T22:00:00+00:00,2022-02-01T18:00:00-05:00,2022-02-02T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-03,development,True,2022-02-02T23:00:00+00:00,2022-02-03T22:00:00+00:00,2022-02-02T18:00:00-05:00,2022-02-03T17:00:00-05:00,False,False,,1380,390,1379,1379,1,0,0,0,0,0,1,MNQH2,0,2022-02-03T02:31:00+00:00,2022-02-03T02:31:00+00:00,1,excluded,False,high,missing_expected_minutes
2022-02-04,development,True,2022-02-03T23:00:00+00:00,2022-02-04T22:00:00+00:00,2022-02-03T18:00:00-05:00,2022-02-04T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-07,development,True,2022-02-06T23:00:00+00:00,2022-02-07T22:00:00+00:00,2022-02-06T18:00:00-05:00,2022-02-07T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-08,development,True,2022-02-07T23:00:00+00:00,2022-02-08T22:00:00+00:00,2022-02-07T18:00:00-05:00,2022-02-08T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-09,development,True,2022-02-08T23:00:00+00:00,2022-02-09T22:00:00+00:00,2022-02-08T18:00:00-05:00,2022-02-09T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-10,development,True,2022-02-09T23:00:00+00:00,2022-02-10T22:00:00+00:00,2022-02-09T18:00:00-05:00,2022-02-10T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-11,development,True,2022-02-10T23:00:00+00:00,2022-02-11T22:00:00+00:00,2022-02-10T18:00:00-05:00,2022-02-11T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-14,development,True,2022-02-13T23:00:00+00:00,2022-02-14T22:00:00+00:00,2022-02-13T18:00:00-05:00,2022-02-14T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-15,development,True,2022-02-14T23:00:00+00:00,2022-02-15T22:00:00+00:00,2022-02-14T18:00:00-05:00,2022-02-15T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-16,development,True,2022-02-15T23:00:00+00:00,2022-02-16T22:00:00+00:00,2022-02-15T18:00:00-05:00,2022-02-16T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-17,development,True,2022-02-16T23:00:00+00:00,2022-02-17T22:00:00+00:00,2022-02-16T18:00:00-05:00,2022-02-17T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-18,development,True,2022-02-17T23:00:00+00:00,2022-02-18T22:00:00+00:00,2022-02-17T18:00:00-05:00,2022-02-18T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-21,development,True,2022-02-20T23:00:00+00:00,2022-02-21T18:00:00+00:00,2022-02-20T18:00:00-05:00,2022-02-21T13:00:00-05:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-22,development,True,2022-02-21T23:00:00+00:00,2022-02-22T22:00:00+00:00,2022-02-21T18:00:00-05:00,2022-02-22T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-23,development,True,2022-02-22T23:00:00+00:00,2022-02-23T22:00:00+00:00,2022-02-22T18:00:00-05:00,2022-02-23T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-24,development,True,2022-02-23T23:00:00+00:00,2022-02-24T22:00:00+00:00,2022-02-23T18:00:00-05:00,2022-02-24T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-25,development,True,2022-02-24T23:00:00+00:00,2022-02-25T22:00:00+00:00,2022-02-24T18:00:00-05:00,2022-02-25T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-02-28,development,True,2022-02-27T23:00:00+00:00,2022-02-28T22:00:00+00:00,2022-02-27T18:00:00-05:00,2022-02-28T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-01,development,True,2022-02-28T23:00:00+00:00,2022-03-01T22:00:00+00:00,2022-02-28T18:00:00-05:00,2022-03-01T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-02,development,True,2022-03-01T23:00:00+00:00,2022-03-02T22:00:00+00:00,2022-03-01T18:00:00-05:00,2022-03-02T17:00:00-05:00,False,False,,1380,390,1357,1357,23,23,0,0,0,0,1,MNQH2,0,2022-03-02T19:31:00+00:00,2022-03-02T19:53:00+00:00,23,excluded,False,high,missing_expected_minutes
2022-03-03,development,True,2022-03-02T23:00:00+00:00,2022-03-03T22:00:00+00:00,2022-03-02T18:00:00-05:00,2022-03-03T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-04,development,True,2022-03-03T23:00:00+00:00,2022-03-04T22:00:00+00:00,2022-03-03T18:00:00-05:00,2022-03-04T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-07,development,True,2022-03-06T23:00:00+00:00,2022-03-07T22:00:00+00:00,2022-03-06T18:00:00-05:00,2022-03-07T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-08,development,True,2022-03-07T23:00:00+00:00,2022-03-08T22:00:00+00:00,2022-03-07T18:00:00-05:00,2022-03-08T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-09,development,True,2022-03-08T23:00:00+00:00,2022-03-09T22:00:00+00:00,2022-03-08T18:00:00-05:00,2022-03-09T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-10,development,True,2022-03-09T23:00:00+00:00,2022-03-10T22:00:00+00:00,2022-03-09T18:00:00-05:00,2022-03-10T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-11,development,True,2022-03-10T23:00:00+00:00,2022-03-11T22:00:00+00:00,2022-03-10T18:00:00-05:00,2022-03-11T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-14,development,True,2022-03-13T22:00:00+00:00,2022-03-14T21:00:00+00:00,2022-03-13T18:00:00-04:00,2022-03-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-15,development,True,2022-03-14T22:00:00+00:00,2022-03-15T21:00:00+00:00,2022-03-14T18:00:00-04:00,2022-03-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH2,0,,,0,pass,True,none,
2022-03-16,development,True,2022-03-15T22:00:00+00:00,2022-03-16T21:00:00+00:00,2022-03-15T18:00:00-04:00,2022-03-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,2,MNQH2|MNQM2,1,,,0,excluded,False,high,multiple_contracts_within_session|roll_boundary_session
2022-03-17,development,True,2022-03-16T22:00:00+00:00,2022-03-17T21:00:00+00:00,2022-03-16T18:00:00-04:00,2022-03-17T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-18,development,True,2022-03-17T22:00:00+00:00,2022-03-18T21:00:00+00:00,2022-03-17T18:00:00-04:00,2022-03-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-21,development,True,2022-03-20T22:00:00+00:00,2022-03-21T21:00:00+00:00,2022-03-20T18:00:00-04:00,2022-03-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-22,development,True,2022-03-21T22:00:00+00:00,2022-03-22T21:00:00+00:00,2022-03-21T18:00:00-04:00,2022-03-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-23,development,True,2022-03-22T22:00:00+00:00,2022-03-23T21:00:00+00:00,2022-03-22T18:00:00-04:00,2022-03-23T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-24,development,True,2022-03-23T22:00:00+00:00,2022-03-24T21:00:00+00:00,2022-03-23T18:00:00-04:00,2022-03-24T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-25,development,True,2022-03-24T22:00:00+00:00,2022-03-25T21:00:00+00:00,2022-03-24T18:00:00-04:00,2022-03-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-28,development,True,2022-03-27T22:00:00+00:00,2022-03-28T21:00:00+00:00,2022-03-27T18:00:00-04:00,2022-03-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-29,development,True,2022-03-28T22:00:00+00:00,2022-03-29T21:00:00+00:00,2022-03-28T18:00:00-04:00,2022-03-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-30,development,True,2022-03-29T22:00:00+00:00,2022-03-30T21:00:00+00:00,2022-03-29T18:00:00-04:00,2022-03-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-03-31,development,True,2022-03-30T22:00:00+00:00,2022-03-31T21:00:00+00:00,2022-03-30T18:00:00-04:00,2022-03-31T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-01,development,True,2022-03-31T22:00:00+00:00,2022-04-01T21:00:00+00:00,2022-03-31T18:00:00-04:00,2022-04-01T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-04,development,True,2022-04-03T22:00:00+00:00,2022-04-04T21:00:00+00:00,2022-04-03T18:00:00-04:00,2022-04-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-05,development,True,2022-04-04T22:00:00+00:00,2022-04-05T21:00:00+00:00,2022-04-04T18:00:00-04:00,2022-04-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-06,development,True,2022-04-05T22:00:00+00:00,2022-04-06T21:00:00+00:00,2022-04-05T18:00:00-04:00,2022-04-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-07,development,True,2022-04-06T22:00:00+00:00,2022-04-07T21:00:00+00:00,2022-04-06T18:00:00-04:00,2022-04-07T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-08,development,True,2022-04-07T22:00:00+00:00,2022-04-08T21:00:00+00:00,2022-04-07T18:00:00-04:00,2022-04-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-11,development,True,2022-04-10T22:00:00+00:00,2022-04-11T21:00:00+00:00,2022-04-10T18:00:00-04:00,2022-04-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-12,development,True,2022-04-11T22:00:00+00:00,2022-04-12T21:00:00+00:00,2022-04-11T18:00:00-04:00,2022-04-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-13,development,True,2022-04-12T22:00:00+00:00,2022-04-13T21:00:00+00:00,2022-04-12T18:00:00-04:00,2022-04-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-14,development,True,2022-04-13T22:00:00+00:00,2022-04-14T21:00:00+00:00,2022-04-13T18:00:00-04:00,2022-04-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-18,development,True,2022-04-17T22:00:00+00:00,2022-04-18T21:00:00+00:00,2022-04-17T18:00:00-04:00,2022-04-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-19,development,True,2022-04-18T22:00:00+00:00,2022-04-19T21:00:00+00:00,2022-04-18T18:00:00-04:00,2022-04-19T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-20,development,True,2022-04-19T22:00:00+00:00,2022-04-20T21:00:00+00:00,2022-04-19T18:00:00-04:00,2022-04-20T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-21,development,True,2022-04-20T22:00:00+00:00,2022-04-21T21:00:00+00:00,2022-04-20T18:00:00-04:00,2022-04-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-22,development,True,2022-04-21T22:00:00+00:00,2022-04-22T21:00:00+00:00,2022-04-21T18:00:00-04:00,2022-04-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-25,development,True,2022-04-24T22:00:00+00:00,2022-04-25T21:00:00+00:00,2022-04-24T18:00:00-04:00,2022-04-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-26,development,True,2022-04-25T22:00:00+00:00,2022-04-26T21:00:00+00:00,2022-04-25T18:00:00-04:00,2022-04-26T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-27,development,True,2022-04-26T22:00:00+00:00,2022-04-27T21:00:00+00:00,2022-04-26T18:00:00-04:00,2022-04-27T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-28,development,True,2022-04-27T22:00:00+00:00,2022-04-28T21:00:00+00:00,2022-04-27T18:00:00-04:00,2022-04-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-04-29,development,True,2022-04-28T22:00:00+00:00,2022-04-29T21:00:00+00:00,2022-04-28T18:00:00-04:00,2022-04-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-02,development,True,2022-05-01T22:00:00+00:00,2022-05-02T21:00:00+00:00,2022-05-01T18:00:00-04:00,2022-05-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-03,development,True,2022-05-02T22:00:00+00:00,2022-05-03T21:00:00+00:00,2022-05-02T18:00:00-04:00,2022-05-03T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-04,development,True,2022-05-03T22:00:00+00:00,2022-05-04T21:00:00+00:00,2022-05-03T18:00:00-04:00,2022-05-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-05,development,True,2022-05-04T22:00:00+00:00,2022-05-05T21:00:00+00:00,2022-05-04T18:00:00-04:00,2022-05-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-06,development,True,2022-05-05T22:00:00+00:00,2022-05-06T21:00:00+00:00,2022-05-05T18:00:00-04:00,2022-05-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-09,development,True,2022-05-08T22:00:00+00:00,2022-05-09T21:00:00+00:00,2022-05-08T18:00:00-04:00,2022-05-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-10,development,True,2022-05-09T22:00:00+00:00,2022-05-10T21:00:00+00:00,2022-05-09T18:00:00-04:00,2022-05-10T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-11,development,True,2022-05-10T22:00:00+00:00,2022-05-11T21:00:00+00:00,2022-05-10T18:00:00-04:00,2022-05-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-12,development,True,2022-05-11T22:00:00+00:00,2022-05-12T21:00:00+00:00,2022-05-11T18:00:00-04:00,2022-05-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-13,development,True,2022-05-12T22:00:00+00:00,2022-05-13T21:00:00+00:00,2022-05-12T18:00:00-04:00,2022-05-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
2022-05-16,development,True,2022-05-15T22:00:00+00:00,2022-05-16T21:00:00+00:00,2022-05-15T18:00:00-04:00,2022-05-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM2,0,,,0,pass,True,none,
